,stage_1,stage_2,stage_3,stage_4
hsa-mir-4705,2.0304761352792817,1.9342482937570025,1.3197551816042115,1.6183830385408173
hsa-mir-4706,-0.22738019354520597,0.037265356150385336,0.22341377389919737,-0.5338985639501271
hsa-mir-4707,0.19782257961808733,0.11178638823488375,-0.09757436913952923,-0.21790060784780638
hsa-mir-4708,0.9605630287867023,0.9892724066579068,0.8071972772589845,1.3885413441166319
hsa-mir-4709,-0.10616466355535956,-0.08680233964642367,0.07503111431317537,0.34302804505109624
hsa-mir-4710,-0.9823377473700334,-0.5519009123524106,-0.738593788438222,-3.192644242372617
hsa-mir-4711,5.0785244453890765,4.771134422251216,0.0,6.374540317198074
hsa-mir-4712,7.289110229293079,5.947412654132199,7.196947018408248,5.422482602840595
hsa-mir-4713,0.17576405020965202,0.13456289277639977,0.49662407561177146,0.8221847767776376
hsa-mir-4714,0.33048948392299615,0.39135692229382074,-0.022075796633654745,0.7519182253627139
hsa-mir-4715,-0.8992361982708098,-1.4245541039686227,-0.9953200960690123,-0.9229075367436574
hsa-mir-4716,-0.03945135669294175,0.41758343683536453,-0.15271623854002345,-1.633320631688178
hsa-mir-4717,-0.39901915055244946,-0.4900932349407023,-0.3530148903899706,-1.2551587037258842
hsa-mir-4718,3.7955305356033007,4.2699949075640005,3.684895662143079,0.0
hsa-mir-4719,6.396145749280926,6.219331982268575,4.50254155979865,7.07069401241029
hsa-mir-4720,0.13627188376201851,-1.5081059310660443,-0.8955332509448405,1.0806393808039851
hsa-mir-4721,-0.39137104873813766,-2.1433307871411027,-1.7072601626681316,-0.45599766223652105
hsa-mir-4722,-0.46868303441395637,1.1794040749813284,0.2245401861422615,0.3160955735449549
hsa-mir-4723,1.0305734098411579,0.7804670578710448,0.5746318305241145,0.056375052067583024
hsa-mir-4724,0.7913078644756371,0.532089664133829,0.33141713930231126,0.8930413931922002
hsa-mir-4725,1.0981596921518049,1.046284806756737,0.9274111856915584,0.9394019523904369
hsa-mir-4726,-1.2307844579424854,-1.1528189306012842,-1.0425750938090643,-0.5224265823958646
hsa-mir-4727,0.24676891945381393,0.30241523804398535,0.3201607590120418,0.11282691434466577
hsa-mir-4728,0.13846167036107565,-0.16300727033109313,-0.2829589778782232,-0.44227247379911816
hsa-mir-4729,-1.5477939819072173,-1.1410573546708789,-2.7017069168959202,-1.6455855970520996
hsa-mir-4730,-1.0657798747056375,-1.7413115270307709,-0.5280148527149938,-9.412284993946066
hsa-mir-4731,0.5389032094023901,0.4036778661073787,0.44731745979239784,1.522769420671539
hsa-mir-4732,1.051657423665921,1.1637328514070078,0.7627768517437521,0.8783627801387994
hsa-mir-4733,-1.0412730089307507,-0.9104399498000499,-0.7155878137380932,-2.4970956941041003
hsa-mir-4734,1.7655075530133864,2.3942810090896325,2.030943044789845,1.2197581523030552
hsa-mir-4735,9.529194819115096,8.052219922944733,7.342678676045237,9.181529005573369
hsa-mir-4736,-0.7900950928896082,-0.5698274046628687,-0.40151516647895835,-2.0127384841833926
hsa-mir-4737,5.830373770057697,3.2015676716377235,5.294137581755355,0.0
hsa-mir-4738,-0.7609548852518391,-0.6507745308889415,-0.5298254398213003,-1.646247599990368
hsa-mir-4739,9.138081398055931,9.121722633925287,9.069215587403418,6.614068609365136
hsa-mir-4740,-0.6562270273003082,-0.8387300717717888,-0.6191089529839127,-1.510900504157952
hsa-mir-4741,-0.05360067950392538,-0.09826698156345857,-0.057402138970447325,-1.1182191864327846
hsa-mir-4742,-0.030371053326556506,-0.07080130337385813,-0.08727764586612696,-0.4959222549023598
hsa-mir-4743,0.049616953299291486,-0.16494712175503679,0.33507190701456757,0.2492385038829998
hsa-mir-4744,2.3431824660013136,1.6678070073689544,2.2317469732429425,-0.5021004550941779
hsa-mir-4745,-0.8000298800722266,-0.9534203779015431,-0.5577232179305123,-0.7588459427023144
hsa-mir-4746,0.44463090624389,0.3349755777101638,0.3304883007850975,0.21964163686449267
hsa-mir-4747,-0.5888963056466527,-0.2829420381817662,-1.2707102434649622,-0.6863791346072016
hsa-mir-4748,2.1053252812717,1.5241767685783774,2.059551649855442,-0.05309384795838013
hsa-mir-4749,-1.7340909126222008,-1.230277846920962,-1.5188225725127429,-1.330676239428828
hsa-mir-4750,0.6174839561530554,0.32501881835575175,0.4341227024485854,1.1219458974413008
hsa-mir-4751,-0.3346803926984655,-0.27393959827889564,-1.171732253763206,-0.2202268194769869
hsa-mir-4752,1.5223487369391242,1.323997223996362,2.151387106026937,-0.2995884718856467
hsa-mir-4753,-0.7197031339435671,-0.6444281649308008,-0.3856822070629044,-0.6579279031793863
hsa-mir-4754,0.8420909841189825,1.0588639726038866,0.9124172234685256,0.7556536573935966
hsa-mir-4755,1.3100621719272103,0.9908782145718559,1.1960137005303908,0.989316574425433
hsa-mir-4756,2.6887529750132417,2.5278677230708153,2.6631593927453796,3.206565687748646
hsa-mir-4757,1.8901412094136951,1.5036052306757204,1.70833050507764,1.0284626937390176
hsa-mir-4758,0.05212667897472998,-0.01976358483614766,0.13865744936205399,-0.31011372818471933
hsa-mir-4759,5.179582789927961,5.202426626632885,4.183640768753326,0.0
hsa-mir-4760,-0.27602616204205926,-0.37223054451553245,-2.7842934029320805,0.5498525785233171
hsa-mir-4761,-0.7965020947081143,-0.4378680017218062,-0.2056297193487082,0.5357357641613907
hsa-mir-4762,0.22464419114093606,0.08113951456603558,0.33430995212436926,-0.0816200301796867
hsa-mir-4763,0.5074355778188024,0.2098778523807647,0.3941960910885732,0.07219308361094212
hsa-mir-4764,6.4482822591992415,7.247569692043555,6.914945100962493,8.19414521141846
hsa-mir-4765,6.3434423517403165,4.941749617878314,5.590608862593445,0.0
hsa-mir-4766,0.606857527715201,0.6284221530612298,0.7049453854640816,1.0908055394389733
hsa-mir-4767,-0.7493067490932919,-0.6047757844011155,-0.8381946076685894,0.38042285494449724
hsa-mir-4768,1.8668428247660722,1.84540174795659,1.781894164257569,2.0470856950252085
hsa-mir-4769,0.20671884448176084,0.4536143270933633,0.054869142937751865,-6.780715722439859
hsa-mir-4770,-1.3677357431655008,-0.8825742049934504,-1.3985392535792174,-1.5040035985350249
hsa-mir-4771-1,-0.2610401314772542,-0.34276989634994587,-0.06908764566622172,-0.06712053932161188
hsa-mir-4771-2,0.06984711117320777,-0.3906889079801457,-0.04332271945083663,-2.380651223356524
hsa-mir-4772,0.21829350222847285,0.21454437150765499,0.3789335228832749,0.23942692085381154
hsa-mir-4773-1,1.0369146587471854,0.4267261242308798,0.5680605914160971,1.8047079208050865
hsa-mir-4773-2,1.0125918532761684,0.6481893910646264,0.33352718919164737,1.3622831956309078
hsa-mir-4774,7.785539345825392,6.597557777047343,7.062104438156866,7.552079034128574
hsa-mir-4775,0.23498490234022024,-0.01602819613128954,-0.006165546448128797,-0.054151419672291375
hsa-mir-4776-1,7.188954342781691,8.179843673004344,7.479535002345055,8.203223263221606
hsa-mir-4776-2,7.186067679772965,8.447766214682247,6.889755128453736,8.628588999916763
hsa-mir-4777,0.12695265122400715,0.27445932967677517,0.3088270965366499,0.27743750247859983
hsa-mir-4778,0.7006557752045017,0.33543557928285306,0.9675572459376142,0.8961099476850117
hsa-mir-4779,7.417072420516391,8.542113926854684,7.237222254943725,5.566864244472847
hsa-mir-4780,6.562847028062773,7.6690649704095275,5.902713103572859,0.0
hsa-mir-4781,0.20481181236392854,0.29302777268577224,0.25228670546032556,0.386433150629892
hsa-mir-4782,1.629410781564875,1.8230253685272644,2.113322589443195,2.426492626119935
hsa-mir-4783,6.118721004328172,6.164521050934464,5.50540462761841,5.782011106142957
hsa-mir-4784,0.22247834225301635,0.24780819269850532,0.8590429218078712,-0.5320548753227401
hsa-mir-4785,0.27315950363164654,0.42086806487311995,0.32867420567197764,0.18316015881228176
hsa-mir-4786,0.9929456417069582,0.8511504142157221,1.1979988215996662,0.9642031953340737
hsa-mir-4787,0.6899462738562034,0.4226901694201318,0.6503278229528304,0.8500448353683902
hsa-mir-4788,5.024082658254387,3.053631071006227,4.08225426909426,1.420006803293617
hsa-mir-4789,-0.2945695041844755,-0.16698009079912077,-0.1500095762997061,-0.3547959920284609
hsa-mir-4790,6.506730419142985,3.843732656611305,4.48292201974993,0.0
hsa-mir-4791,0.7010533459202324,0.6188904562930027,0.5519388637449608,1.1831628099645954
hsa-mir-4792,0.17907354242840298,1.3600879889469593,0.6024304227354105,-7.56990392745138
hsa-mir-4793,-0.6154914234083159,-0.8416686369011057,-0.8758960959216648,-1.4007242699191633
hsa-mir-4794,2.2573555871890507,2.11260112256726,2.805517952370095,3.3361182590510006
hsa-mir-4795,3.4437903554825597,3.0726812659243703,3.42537313690928,2.987851722095681
hsa-mir-4796,1.6987466300536895,1.8398385681047404,1.4011175741143138,1.3782760771195381
hsa-mir-4797,-0.019688216645762265,-0.09417805258338333,-0.14424340118097803,-0.05889769135064842
hsa-mir-4798,-0.18622915504614992,0.21836704254531825,-0.10058028023561709,0.3161186144853156
hsa-mir-4799,-1.5679833942598136,-1.8362421544247305,-1.4893168439206401,-1.575010793054122
hsa-mir-4800,-0.17976040647031782,-0.1251135213754323,-0.07834659245780567,0.16796159208887207
hsa-mir-4801,0.0,0.0,0.0,0.0
hsa-mir-4802,-0.023114534745206118,-0.3263677951800228,0.03485131723100431,-0.3235591642010584
hsa-mir-4803,6.970670763439502,7.219186753658276,7.333623583034768,0.0
hsa-mir-4804,-1.2739241214708037,-1.4454679004773257,-1.4842941665060378,-0.5253960362397011
hsa-mir-483,-1.1955454223920305,-1.380654870345036,-0.9626009042742123,-2.9486308781246
hsa-mir-484,0.30011532754206,0.2894542660485703,0.2811417393435971,0.04293471074333658
hsa-mir-485,0.6865804199547217,0.303788508112774,0.3461464447336802,1.45789636549372
hsa-mir-486-1,0.681810475142046,0.8212542290969114,0.482116098195757,1.0316454515907367
hsa-mir-486-2,0.6691277934773734,0.8131918158209297,0.46762400370997087,1.0119455712603507
hsa-mir-487a,0.383374221371982,-0.23261936999634883,0.1675088569559804,0.5556872243475227
hsa-mir-487b,0.5412567988246031,0.019491753616175483,0.5088967758968196,0.8743341654905888
hsa-mir-488,0.6503211213196978,0.6649837757224687,1.154674452107828,-1.5086871660265608
hsa-mir-489,-0.3761012158392289,1.0860418766019817,-0.2568238870100381,-0.5345345505503777
hsa-mir-490,0.8736974634031931,1.3607950173020218,1.5101835707665816,0.13884284554605805
hsa-mir-491,0.30443842194185833,0.22701819296687753,0.2332043168602396,0.5511503774369504
hsa-mir-492,1.277443947679408,1.1708131440843126,1.0390907808327674,2.0612177347820984
hsa-mir-493,0.25032986257993356,-0.4004778492153244,-0.13984384275191858,0.5305324400409489
hsa-mir-494,0.4390032177591712,-0.24990667026096652,-0.15158808358665307,-0.6938596301037041
hsa-mir-495,0.40128038700394725,-0.0009352865243281822,0.2938814904761168,0.3807562505605275
hsa-mir-496,0.007504505846261712,-0.6088084403027625,-0.02212313178429278,0.5429033492299871
hsa-mir-497,-0.43436780372337247,-0.43322503849144595,-0.5180598939316295,-0.5969406020209971
hsa-mir-498,4.540728586113088,4.976310134364705,1.3211772386483742,-7.874523143449225
hsa-mir-4999,-0.15214999682557692,-0.2819447145855936,-0.21047132756768988,-0.07019340054011992
hsa-mir-499a,2.166249418899716,0.40691156412878815,0.2045373353742949,1.228747753049157
hsa-mir-499b,7.927203788763914,8.139086025819807,8.675520379029264,7.136984499127283
hsa-mir-5000,0.04918839737963376,-0.0037905446049384334,-0.06061260776383967,0.2812914230905067
hsa-mir-5001,0.4737136205703394,0.5141333960595225,0.4516298330456982,0.11967551613788986
hsa-mir-5002,-0.4819884375845266,-0.29759871864900506,-0.335004094884791,-0.23719492852098634
hsa-mir-5003,-0.39886373748914755,-0.5554965101836957,-0.08693803879705177,-0.7314376578666202
hsa-mir-5004,-2.340152443880942,-1.2174718813964047,-1.672742993540733,-8.10354055598079
hsa-mir-5006,0.8259057766068669,0.1232271784620709,0.36041020884986813,0.34960513291585754
hsa-mir-5007,5.170988080396557,4.113717815418692,3.846060564337261,0.0
hsa-mir-5008,0.27711185169654756,0.4598151974304177,0.340980225850381,0.06501669975168065
hsa-mir-5009,-0.25015749565428963,-0.48466088994432976,-0.08513767920477391,-0.17927913200575538
hsa-mir-500a,0.4585680834516683,0.4393236039162251,0.4760151008613627,0.31373033441326625
hsa-mir-500b,0.506718308290547,0.47585725360326114,0.47427969510373796,0.32150604634199853
hsa-mir-501,0.609308770255294,0.6262570367958934,0.7041424317610097,0.34510728308287725
hsa-mir-5010,0.06887549584745771,-0.026680624977345413,-0.010833474983046917,-0.0926182133852722
hsa-mir-5011,3.4723316122734134,0.0,0.0,0.0
hsa-mir-502,0.1312901783091214,0.1599438083109322,0.1602718355446429,0.04639571521115274
hsa-mir-503,0.07273204900491861,-0.05657907927652714,-0.25226177089277396,0.039303152634243305
hsa-mir-504,-0.3317613866280487,-0.3851834992720791,-0.04934310283715342,-0.06445541956705328
hsa-mir-5047,6.1665909024472985,5.4511575785556055,6.517398087596893,7.07069401241029
hsa-mir-505,0.10672727260366353,-0.007426053814309298,-0.14098305007005055,-0.07700904200921631
hsa-mir-506,2.203976369673409,2.6600563049128256,2.3744231606085817,1.183710960293384
hsa-mir-507,3.462594967075447,3.9213912763403784,3.8246669793091614,2.991615669823459
hsa-mir-508,2.79682391231814,3.1103213813998813,3.0375601571896365,2.1152827995950063
hsa-mir-5087,-0.4817529378008658,-0.9238828911465776,-0.15559564657948496,-1.529685924894799
hsa-mir-5088,1.1998243086279885,1.0287343405950595,1.221258340798413,0.21850900486698388
hsa-mir-5089,0.6397954511844024,0.4240346082540341,0.9163105932983141,1.1497039931283695
hsa-mir-509-1,2.944670812827644,3.3708271617363765,3.339901862060807,2.1832526273042396
hsa-mir-509-2,2.617466060802967,3.002677260599466,2.9857947695473666,1.952432904058888
hsa-mir-509-3,2.5285521553138155,2.8957026590732617,2.8788853845801627,1.711273785648961
hsa-mir-5090,-0.6208721313836119,-0.5225884349134883,-0.5430444789917716,-0.8617318233521987
hsa-mir-5091,0.19922835455497703,0.13069434456849846,0.28756368973885926,-0.11530710738994684
hsa-mir-5092,-0.11422282190880774,-0.32093223832442225,-0.011548238928370569,-0.1641580708807943
hsa-mir-5093,7.007996575418463,5.130976319608097,5.759962348534583,7.003079889078472
hsa-mir-5094,-0.7832422600286763,-1.1292245634896665,-0.5190339696949821,-0.25428092689938353
hsa-mir-5095,3.7019545562548957,3.0757048703741674,0.0,0.0
hsa-mir-5096,0.0,0.0,0.0,0.0
hsa-mir-510,8.244202106564762,8.554909849495578,8.392174372964382,8.618592720103988
hsa-mir-5100,1.2023345328089436,1.2677601918640058,0.9710226859058972,1.630016832945789
hsa-mir-511,0.10107949825743828,0.10233947716200088,0.1300475289083876,-0.0787290134346369
hsa-mir-512-1,6.723841693177585,8.458309650629785,3.954436188544385,0.9616155999127997
hsa-mir-512-2,6.1071294795596485,7.809869626469509,3.2573370226396934,-0.4394992410834167
hsa-mir-513a-1,3.2136945098583514,3.985098319259219,3.5699953793629255,3.185182646683873
hsa-mir-513a-2,2.460350056655223,2.8233299061560744,2.553220685886972,1.725056403033465
hsa-mir-513b,0.47262720327742297,1.026543413356289,1.007514328074337,0.040706508953407224
hsa-mir-513c,3.9250786045949426,4.638165977487149,4.230376890708834,3.3931977405526212
hsa-mir-514a-1,2.558700393565621,2.891529024349363,2.8485629742234893,1.7871302443121702
hsa-mir-514a-2,2.269191246783478,2.591970609532728,2.5882973635401445,1.592145863484163
hsa-mir-514a-3,2.259311954385832,2.590391037741395,2.5634788423342583,1.5030488017366197
hsa-mir-514b,2.81333095897339,3.7484717095317923,2.8381035289541647,1.7120168506371036
hsa-mir-515-1,4.847545225857454,6.05942444933071,2.953871090313118,-0.22621134000147264
hsa-mir-515-2,11.962152639516257,13.26235799542571,9.428128748611224,8.0181876129013
hsa-mir-516a-1,5.524832246548638,4.080432075503132,2.0565737268801825,0.5190206591582799
hsa-mir-516a-2,4.961879221826743,3.5230030176137626,1.4239271177134936,-0.8317978673722202
hsa-mir-516b-1,7.391216711768147,8.29079624806828,4.344898694200743,0.7201991724421914
hsa-mir-516b-2,6.1331690324288495,7.073423411226981,3.6219353510444496,0.42193532600699035
hsa-mir-517a,5.919974179032503,6.582363202682154,4.556925853438424,0.9901644835472521
hsa-mir-517b,5.836235873675835,6.575107242035903,4.547363672830859,0.9901644835472521
hsa-mir-517c,7.343762401752381,6.4595922511584885,4.373259434070879,0.1218707560513758
hsa-mir-5186,0.0,2.6007315985633537,0.0,0.0
hsa-mir-5187,-0.3615233553417858,-0.2083115730222835,-0.3925930796628152,-0.3926813288366249
hsa-mir-5188,-0.15476760683065113,-0.2804193599899185,-0.6841704884867065,0.17034258663028384
hsa-mir-5189,0.47963482125981216,0.19143959600179244,0.5993913853467452,-0.45475555031098963
hsa-mir-518a-1,7.346645666435218,6.170280921557829,3.601781018722572,0.4644115431675707
hsa-mir-518a-2,8.095283644598386,6.497703071032141,4.382793941249655,0.8741804171908818
hsa-mir-518b,6.819650305768627,7.8079087282491475,4.401445246738385,1.7618076775953648
hsa-mir-518c,7.053235173025423,8.757733030486275,6.3383260901376515,1.0214594968785409
hsa-mir-518d,10.762761833753752,9.306580914102993,7.134093002295492,0.0
hsa-mir-518e,6.235098680603641,5.58203048472998,2.7121390660118068,-0.6892820438893504
hsa-mir-518f,15.747995265645136,16.88673602974306,12.549946266040077,9.24438685482954
hsa-mir-5190,4.632787158542362,5.265860378299377,3.415009160347925,6.158503822362487
hsa-mir-5191,6.828893169660008,6.518676655680076,4.686519736309694,0.0
hsa-mir-5192,5.750788762731923,2.953652250739188,4.9230622275905525,5.699141424584459
hsa-mir-5193,-0.24587654533278586,-0.31241161205610224,-0.005326025806044229,-0.47796486561069507
hsa-mir-5194,6.856573122612821,6.886083723039969,6.650211463767379,5.422482602840595
hsa-mir-5195,6.348507334215399,4.55829347973785,5.601078425759108,7.34939039138891
hsa-mir-5196,6.3657118864919005,7.302139202604555,8.382993012902586,0.0
hsa-mir-5197,0.0,0.0,0.0,0.0
hsa-mir-519a-1,6.298716594308241,5.383413731382648,2.640884659826168,0.7319194770679879
hsa-mir-519a-2,5.741112236219879,5.533260642805253,2.0218266893233836,-1.370558005252659
hsa-mir-519b,2.8424930202597793,4.574303095357326,0.15005060716791138,-2.6674819100457965
hsa-mir-519c,7.417112604485265,7.131210370292037,3.6326086582364376,0.8570495205113013
hsa-mir-519d,12.435271008108698,13.3318737185161,11.607614834829134,6.451285571590333
hsa-mir-519e,9.87900727103071,10.76510609845568,7.330574277373946,7.07069401241029
hsa-mir-520a,8.987827247228479,10.235722475705348,5.136252023082225,2.544437611614071
hsa-mir-520b,6.042537305774307,7.4479426542914835,3.4460951998478677,-1.8483872491995468
hsa-mir-520c,6.909780671444611,7.795875219418998,3.8596080138536952,-0.7997139428527673
hsa-mir-520d,14.037692949279366,13.995676870080903,11.786041429910565,6.581356107075974
hsa-mir-520e,12.930102139122162,14.924091766099272,10.0467034706373,7.07069401241029
hsa-mir-520f,8.28110031225794,8.547288609812474,4.706035452732158,1.4982093826896445
hsa-mir-520g,7.045239506425552,7.186877610131623,5.250774519588307,1.2446613700331426
hsa-mir-520h,13.423140844623354,13.188573673560068,11.356764968233726,7.274943945038777
hsa-mir-521-1,7.5427605443290595,5.8692880733651265,2.5568148062726612,-0.30360096361733424
hsa-mir-521-2,12.920262535197127,11.630044754711184,9.71472192093267,0.0
hsa-mir-522,5.877416159045484,4.6526146911754465,1.8197436349099128,-0.9129306046969812
hsa-mir-523,12.772122870340029,13.551808961033641,9.609113502678786,0.0
hsa-mir-524,12.376571134032158,12.898537136366713,10.739167002463367,0.0
hsa-mir-525,7.693647417615848,7.893341597816488,4.725070683594762,0.7993811934717007
hsa-mir-526a-1,0.7118941136017292,1.1762594859061735,-0.38311979855742034,-8.10354055598079
hsa-mir-526a-2,11.249504818689488,10.039836277594903,5.022271418754933,0.0
hsa-mir-526b,6.174690077224052,8.096443940704548,3.3869942146869083,-0.0546334214379641
hsa-mir-527,7.774637518321824,6.275458655817615,4.02905915904235,0.9601712227444992
hsa-mir-532,0.29341757043375477,0.3167501866393283,0.3471722278993018,0.21455294181326853
hsa-mir-539,0.46619239550714614,-0.3122980796208698,0.1546811531364376,0.6399540619961186
hsa-mir-541,-0.4376785890431042,-2.1638110829929467,-0.013127838927454187,-0.6021908796075207
hsa-mir-542,-0.10408490000503286,-0.2685399833649493,-0.17879987081606855,0.09420460400811602
hsa-mir-543,0.2568331210165711,-0.18309666926538778,0.21489521005142925,0.4327769923090727
hsa-mir-544a,0.9768425885344417,0.1390898127746388,0.3271430557106782,1.970929828721701
hsa-mir-544b,0.8019126805643977,1.0708392453945343,1.193457336907122,-0.5748775645297454
hsa-mir-545,-0.08040137428851257,-0.18456027116677245,-0.18505052251667836,-0.15932676187836428
hsa-mir-548a-1,2.5209175113507953,0.0,0.0,0.0
hsa-mir-548a-2,2.8632450305501638,4.80249874072314,3.9940158794729723,0.0
hsa-mir-548a-3,-0.048591715863805736,0.06460783869068998,0.43362673924799594,0.17866447857047588
hsa-mir-548aa-1,0.0,0.0,0.0,0.0
hsa-mir-548aa-2,2.574495243889809,3.4638109624127034,0.0,0.0
hsa-mir-548ab,-1.369416235970577,-2.9470542874709005,-2.4452731614553964,-0.9117662818352006
hsa-mir-548ac,3.074147137541718,0.0,0.0,0.0
hsa-mir-548ad,4.203822341833983,5.628964807895613,3.846060564337261,0.0
hsa-mir-548ae-1,0.0,0.0,0.0,0.0
hsa-mir-548ae-2,0.0,0.0,0.0,0.0
hsa-mir-548ag-1,-0.09712527832384568,-0.22320884950893333,-1.592903059126517,0.8192175583261291
hsa-mir-548ag-2,0.7657001843696797,0.445990196014954,-0.061486255665132286,1.4463782242414287
hsa-mir-548ah,-1.959445950347106,-0.8293064733439398,-1.4108440353806757,-0.3860302666401188
hsa-mir-548ai,-0.07624696563259357,-0.13748548107513292,0.27161900334678835,-0.1505337810507655
hsa-mir-548aj-1,0.0,0.0,0.0,0.0
hsa-mir-548aj-2,0.0,0.0,0.0,0.0
hsa-mir-548ak,5.037412492183551,4.39463306516138,5.729541894460915,7.5351248397655075
hsa-mir-548al,-0.057271335241615005,-0.14738826481482226,-1.0539025378654163,-8.220017691316167
hsa-mir-548am,4.034639748863691,3.2017916854921915,4.101803730011654,0.0
hsa-mir-548an,3.5267766744171247,4.956391621450001,2.6002833483850267,0.0
hsa-mir-548ao,8.088181517032826,7.618606697586906,6.407147802791992,5.436058645934993
hsa-mir-548ap,4.199432343872221,3.7383046179678643,2.7793497828014764,0.0
hsa-mir-548aq,0.8130973333273498,0.9779046809616486,0.5494590389573687,1.5016268120722929
hsa-mir-548ar,-1.2074488711867635,-1.423211198044728,-1.0848772860258926,-0.623835846435747
hsa-mir-548as,1.982717094957546,4.039619827342686,0.0,0.0
hsa-mir-548at,0.9235838983376361,1.0120174006175253,-0.14508031020350434,1.0208244033453355
hsa-mir-548au,0.5482696374354881,0.5533420465364852,0.15188951659796474,0.9984619703979488
hsa-mir-548av,-1.2014330743577035,-0.7905059894111943,-0.7856686552845199,-2.944924106373443
hsa-mir-548aw,-0.11202758624974023,-0.23723304249270846,-0.22538696648184048,-0.18162723310819073
hsa-mir-548ax,4.913716602629024,6.349722674371899,4.071757766834779,0.0
hsa-mir-548ay,-1.3724544359576925,-1.3870776508698324,-1.0404053126825306,-3.685911741330944
hsa-mir-548az,0.6434668546031919,1.048031651172332,0.8729072693699449,1.9433574473182302
hsa-mir-548b,-0.2568563417391761,-0.0427546227850369,-0.09510192193375001,0.05104608780280688
hsa-mir-548ba,0.12226957514215224,0.3920574944866849,0.5599055676653284,0.17467553866260183
hsa-mir-548bb,2.7016783589556512,1.8399726714380453,3.249948040409485,0.0
hsa-mir-548c,0.0,0.0,4.20804897901997,0.0
hsa-mir-548d-1,0.4858768497612291,0.4314218081641512,0.6146780469911675,0.9467875644292719
hsa-mir-548d-2,-0.1266137851347376,-0.43613830375806506,-0.32317229040799306,-0.5017406614117325
hsa-mir-548e,-0.014799546301355153,-0.09813162453429071,0.2193078552938416,-0.003177168915224264
hsa-mir-548f-1,1.9104801688638973,2.497190091713244,2.156134323373661,1.1507843997961755
hsa-mir-548f-2,0.0,0.0,0.0,0.0
hsa-mir-548f-3,0.0,0.0,0.0,0.0
hsa-mir-548f-4,6.7431226030974445,8.179821705145368,6.755881016575949,0.0
hsa-mir-548f-5,0.0,2.7517544467370376,0.0,0.0
hsa-mir-548g,0.0,0.0,0.0,0.0
hsa-mir-548h-1,0.0,0.0,0.0,0.0
hsa-mir-548h-2,0.0,0.0,0.0,0.0
hsa-mir-548h-3,2.4213053861549314,3.3110199067752473,2.5920896425318536,0.0
hsa-mir-548h-4,0.0,0.0,0.0,0.0
hsa-mir-548h-5,0.0,3.3656861754210583,0.0,0.0
hsa-mir-548i-1,0.0,0.0,0.0,0.0
hsa-mir-548i-2,0.0,0.0,0.0,0.0
hsa-mir-548i-3,0.0,0.0,0.0,0.0
hsa-mir-548i-4,0.0,0.0,0.0,0.0
hsa-mir-548j,0.6261114357887331,0.5764029087642888,0.721759589800289,0.37454251590240045
hsa-mir-548k,0.6620870254462412,0.30114532846829184,0.16287542630572271,0.37954029857568516
hsa-mir-548l,0.24254849795076372,-0.2813947162665926,0.10802358413503237,0.7314461484551571
hsa-mir-548m,2.5825687688899728,0.0,3.9940158794729723,0.0
hsa-mir-548n,0.20535839863866223,0.15402523476461188,0.2832674126203964,0.6166079747312525
hsa-mir-548o,0.22391907564346294,0.17683507538424711,0.30665217877859596,0.013327362157282693
hsa-mir-548o-2,0.19686172610529445,0.1895539835483548,0.12885054019097103,0.45128403440178855
hsa-mir-548p,2.936099337753677,1.8271987461784167,0.0,0.0
hsa-mir-548q,-0.35920978298890993,-0.5528694542611406,-0.708764896597922,-0.7857719119817719
hsa-mir-548s,0.3596677672066912,-0.05085347820618871,-0.1243152341648773,0.23712049342956132
hsa-mir-548t,-0.8055233603667235,-1.1247711428997256,-0.7233174182054849,-0.9845444429470891
hsa-mir-548u,6.077351717018495,4.166457223971411,6.14207262189491,0.0
hsa-mir-548v,0.7371723709982937,0.7191381781054335,0.8263358676882306,0.7999086870515676
hsa-mir-548w,1.9621336786532224,4.817151450852352,4.084943807281376,0.0
hsa-mir-548x,3.172518942897084,2.4186692481471987,2.3922097744838378,2.3035468321960764
hsa-mir-548x-2,0.6309767854321645,0.1096542696806339,0.5990342980325335,-0.3577190323352069
hsa-mir-548y,1.3661012545052478,0.8583218622606242,0.9876523745631287,1.0695375691046662
hsa-mir-548z,0.0,0.0,0.0,0.0
hsa-mir-549a,0.16916039051194914,0.17661075626291353,0.24439596671639172,0.6189496255043732
hsa-mir-550a-1,-0.10632178189749485,-0.21309900656556574,-0.18467945604964453,0.05750950423261735
hsa-mir-550a-2,-0.14660338036184478,-0.2205345978381781,-0.2265867199684252,-0.18907688437651882
hsa-mir-550a-3,-0.06083022764371662,-0.15736404570315668,-0.14573715690715106,-0.3337673032089168
hsa-mir-550b-1,6.952301663212437,7.5914528882353425,6.568748756068886,0.0
hsa-mir-550b-2,6.0034540446358635,6.3695803518028615,6.141607955350247,0.0
hsa-mir-551a,-0.7756244747242554,-0.5030906775172892,-0.574239285579883,-0.23296406974956707
hsa-mir-551b,0.5434630357996078,0.5825443311605414,0.4057035973290225,0.7159185235419948
hsa-mir-552,0.2600665747123929,-0.20248138911890703,0.7676907247547353,-1.4462160234709203
hsa-mir-553,0.0,0.0,0.0,0.0
hsa-mir-554,3.100178285887994,0.0,0.0,0.0
hsa-mir-555,-0.547611562025152,-0.5671815576797644,-0.39117824785517097,-2.2062220477041126
hsa-mir-556,-0.026350367819582155,0.1715923574622023,0.2008134588828581,-0.028669955802720082
