Feature,Diagnosis_Importance,Stage_Importance,Subtype_Importance,Overall_Importance
hsa-mir-378e,0.056994670413990894,0.5052903057824109,0.19169467109804153,0.7539796472944432
hsa-mir-1252,0.20646571768450522,0.30752697254253464,0.23981636197885622,0.7538090522058961
hsa-mir-6858,0.1719360956518604,0.3193377636053036,0.2618629417145891,0.7531368009717532
hsa-mir-4789,0.16075100126657257,0.38116919827211293,0.21084605767441622,0.7527662572131018
hsa-mir-18a,0.25561079388290564,0.25184008181331,0.2441563896564465,0.7516072653526622
hsa-mir-423,0.26895718703644556,0.23408486908531645,0.24852303587871638,0.7515650920004784
hsa-mir-662,0.2353119448462283,0.27754504058219853,0.2386259200628149,0.7514829054912417
hsa-mir-3065,0.1740631589582503,0.36328068617988785,0.2137848059983574,0.7511286511364955
hsa-mir-188,0.23762965093748262,0.20520899819096308,0.30803642137917975,0.7508750705076255
hsa-mir-6879,0.2560097790472333,0.1783306494522778,0.3164460529586791,0.7507864814581903
hsa-mir-4687,0.18111997144005496,0.2789042801890487,0.29035129599221804,0.7503755476213216
hsa-mir-7849,0.0923402381819143,0.3201306669231667,0.3378333033184537,0.7503042084235347
hsa-mir-330,0.247811167131239,0.3114438195931507,0.18968351135749192,0.7489384980818816
hsa-mir-3190,0.24185460709914874,0.21774949967353055,0.28925941265661653,0.7488635194292959
hsa-mir-5700,0.3819185358780564,0.18562740555574403,0.18103501063523422,0.7485809520690346
hsa-mir-6825,0.17511792608097493,0.2529458811001266,0.320373164152784,0.7484369713338855
hsa-mir-200a,0.24522712660112073,0.2731336383620524,0.2299532738326794,0.7483140387958526
hsa-mir-4774,0.2007986100114827,0.3645816053107136,0.1828101823846951,0.7481903977068913
hsa-mir-3651,0.23037329429614792,0.2982490023496386,0.21875919372756494,0.7473814903733514
hsa-mir-34b,0.18530537988298487,0.28466348414945053,0.27677453347974124,0.7467433975121767
hsa-mir-6877,0.22923517049528555,0.2511689854646528,0.26617840114222835,0.7465825571021667
hsa-mir-7114,0.20976025707997356,0.2572329277775047,0.27928665152621435,0.7462798363836927
hsa-mir-4520-2,0.13273051266907618,0.22435256644025245,0.3885622914837548,0.7456453705930834
hsa-mir-3192,0.2428288400449655,0.2799159267216222,0.22253716332012585,0.7452819300867135
hsa-mir-7848,0.23326825319806407,0.29876683972965057,0.2125385972528869,0.7445736901806016
hsa-mir-6888,0.13358725035912153,0.35136313520169615,0.2593008447535769,0.7442512303143947
hsa-mir-5581,0.16910631709619983,0.29118880704179734,0.28315905894588617,0.7434541830838833
hsa-mir-3910-1,0.16172189002490392,0.33397256051472374,0.2475387216570816,0.7432331721967093
hsa-mir-5582,0.22462049151853755,0.24209425304741047,0.27649002752640556,0.7432047720923536
hsa-mir-520d,0.2541859047293009,0.2395198597615117,0.24868440596773378,0.7423901704585464
hsa-mir-203a,0.2562506614470438,0.17525812252344294,0.31082796092385334,0.7423367448943401
hsa-mir-6504,0.1454864593420148,0.24690175339694043,0.3494853345653732,0.7418735473043283
hsa-mir-5196,0.19444272243178742,0.26230718302356093,0.2849610258098594,0.7417109312652077
hsa-mir-3129,0.2635646987594082,0.30894114100158865,0.16776252412145293,0.7402683638824497
hsa-mir-4700,0.23503138541618124,0.18296879561767984,0.3214244455266995,0.7394246265605606
hsa-mir-1301,0.2597195135419753,0.18872525916117516,0.29078466090013605,0.7392294336032865
hsa-mir-519a-2,0.24641572851416849,0.246273321309104,0.24639234295802429,0.7390813927812968
hsa-mir-572,0.09764421081309133,0.36398488018418135,0.27722320001321404,0.7388522910104867
hsa-mir-4641,0.2822490274700719,0.2773120937173322,0.17835862728103952,0.7379197484684437
hsa-mir-6784,0.1915378229018958,0.21793419361854807,0.3280918070693471,0.737563823589791
hsa-mir-7854,0.2017176739196661,0.3183106516257286,0.21745989963187462,0.7374882251772693
hsa-mir-4678,0.16870976724058706,0.346309692432969,0.22188023608251944,0.7368996957560754
hsa-mir-4695,0.26303269803904694,0.2758214705726521,0.19688419898204257,0.7357383675937416
hsa-mir-4675,0.06519513984732174,0.31291833146213366,0.35752330989470504,0.7356367812041604
hsa-mir-548k,0.18326674002590934,0.3948650168865559,0.15660787216950733,0.7347396290819725
hsa-mir-613,0.24481799207522717,0.2578289963623007,0.2320527718149759,0.7346997602525038
hsa-mir-1227,0.20123560152505804,0.2974682065721926,0.23565465853535708,0.7343584666326077
hsa-mir-6779,0.24658158467537467,0.29517607503389776,0.19259639392153305,0.7343540536308054
hsa-mir-4471,0.1162594884806843,0.37342822390767666,0.24433889555025448,0.7340266079386154
hsa-mir-223,0.18082883845545142,0.32892410720522886,0.22424151173633539,0.7339944573970156
hsa-mir-3656,0.17697649294450096,0.3252781492842698,0.23129598759870187,0.7335506298274727
hsa-mir-320b-1,0.18932911257654048,0.20404981221494162,0.33991110516150475,0.7332900299529868
hsa-mir-3919,0.07102130594192216,0.46107250787133186,0.2011479059188077,0.7332417197320618
hsa-mir-4444-1,0.18476617728820932,0.2867983792755493,0.261396442366513,0.7329609989302717
hsa-mir-3928,0.2172661438712679,0.28997148732029887,0.2249827624622076,0.7322203936537743
hsa-mir-541,0.24672254834168858,0.2503354494895852,0.23428660719952363,0.7313446050307975
hsa-mir-507,0.1726555150171958,0.3182949797787346,0.23978953287277607,0.7307400276687065
hsa-mir-100,0.25735900010148266,0.21193230938687252,0.26120518154621614,0.7304964910345713
hsa-mir-7853,0.19353960000164905,0.3460238425623259,0.19019995728728228,0.7297633998512572
hsa-mir-520h,0.24527889486947912,0.23381446282268709,0.24960619155931016,0.7286995492514764
hsa-mir-320b-2,0.21181562734838782,0.23290661996594902,0.28360950134694796,0.7283317486612848
hsa-mir-636,0.22666033169938143,0.2105190697522131,0.2907481493763063,0.7279275508279008
hsa-mir-3141,0.03709834049241874,0.3237823651826701,0.3667313223895909,0.7276120280646797
hsa-mir-551a,0.19320399724075812,0.26866658907261565,0.2656237379865874,0.7274943242999612
hsa-mir-1184-3,0.04266902772071091,0.49218526601661045,0.19208192762695367,0.726936221364275
hsa-mir-378d-1,0.2117888177090288,0.18911549821623297,0.3258760715369454,0.7267803874622072
hsa-mir-509-1,0.1674207931074104,0.3274668574495405,0.23154400836266625,0.7264316589196171
hsa-mir-509-2,0.16687169528978427,0.3268387894342227,0.2321416157142018,0.7258521004382087
hsa-mir-1976,0.25670725968830915,0.2424864569217431,0.2266212703508455,0.7258149869608977
hsa-mir-324,0.2105042949261284,0.2551734042489834,0.25937994783596297,0.7250576470110748
hsa-mir-625,0.17675386302817842,0.23376413778270475,0.3142372627510747,0.7247552635619579
hsa-mir-519c,0.24080646148660206,0.24069047540841568,0.24299474570333868,0.7244916825983564
hsa-mir-197,0.2376245784289484,0.25490964685554685,0.231435216208442,0.7239694414929373
hsa-mir-4793,0.20336249714624616,0.3140990504499858,0.2055429434432328,0.7230044910394647
hsa-mir-5708,0.1412560352166185,0.3565580781646554,0.2249848538066613,0.7227989671879352
hsa-mir-15b,0.24233624736753132,0.2586761300286848,0.22123619155495874,0.7222485689511748
hsa-mir-135a-1,0.31454059863226613,0.2542318054367733,0.15099249528735723,0.7197648993563966
hsa-mir-1250,0.14135222573240475,0.3925843353363986,0.1851340708768955,0.7190706319456989
hsa-mir-3679,0.16608272685328115,0.34787612280943625,0.20453318812323373,0.7184920377859512
hsa-mir-3622b,0.21568075817443053,0.20766327995996364,0.29496337118892685,0.718307409323321
hsa-mir-509-3,0.16589283260187238,0.3157410330736764,0.23656607238882169,0.7181999380643704
hsa-mir-3149,0.09518209422931187,0.29278720749911,0.33020512421565185,0.7181744259440738
hsa-mir-4648,0.24008112920216107,0.24727337410768077,0.2305352866966085,0.7178897900064504
hsa-mir-548ap,0.07286976630490997,0.3726727280040537,0.2719130334288704,0.717455527737834
hsa-mir-4511,0.1334677044032075,0.2732102083976247,0.31060087231285227,0.7172787851136845
hsa-mir-4651,0.19551723458757733,0.2858418635070643,0.23569991337590274,0.7170590114705444
hsa-mir-335,0.24604477833766353,0.17898498931706308,0.29178804560891497,0.7168178132636416
hsa-mir-4743,0.1622378728146154,0.2892618474964727,0.26507672422357526,0.7165764445346634
hsa-mir-3680-1,0.2327435601966113,0.22244358906060946,0.26118140787193916,0.7163685571291599
hsa-mir-548aw,0.1884630876286829,0.3086641972887391,0.2191806180760757,0.7163079029934978
hsa-mir-505,0.2593344327735052,0.23454363772289508,0.22171315314871165,0.715591223645112
hsa-mir-4699,0.18090167646998295,0.22327520649145938,0.3113614330551331,0.7155383160165754
hsa-mir-4684,0.19751614545820292,0.35914875543928093,0.15851376977389908,0.715178670671383
hsa-mir-3127,0.22427316120213076,0.286165086511338,0.204399475362407,0.7148377230758758
hsa-mir-6835,0.11982310830886092,0.27361925626719036,0.3213376095997582,0.7147799741758095
hsa-mir-6797,0.2246236986830641,0.2741312944231511,0.21487513897098587,0.713630132077201
hsa-mir-4676,0.2228689173975289,0.3055930141299579,0.1848523836891318,0.7133143152166186
hsa-mir-3155a,0.20082077888894526,0.3038050886272567,0.20841940065897369,0.7130452681751757
hsa-mir-6880,0.1852940290146379,0.285146673488796,0.24259502554812404,0.713035728051558
hsa-mir-4453,0.20276101138145228,0.325000886810376,0.18488755539072999,0.7126494535825583
hsa-mir-6507,0.17769018197159298,0.2827638834784884,0.25169513231532614,0.7121491977654075
hsa-mir-7152,0.17634866184113807,0.3490742282264098,0.1864492305635552,0.7118721206311032
hsa-mir-22,0.23987451663642562,0.2581026029814888,0.21350816705738226,0.7114852866752966
hsa-mir-3171,0.21295115380687107,0.22038264208089256,0.2781176424121062,0.7114514382998698
hsa-mir-4770,0.14552929092030834,0.45156527638371696,0.11401130852753528,0.7111058758315606
hsa-mir-3918,0.18396265017388908,0.3046793484340558,0.2216254503233503,0.7102674489312952
hsa-mir-6746,0.18214227214467535,0.2735920487695511,0.25430036504416154,0.710034685958388
hsa-mir-6742,0.1624209543876734,0.3273576002890825,0.2201855259988861,0.709964080675642
hsa-mir-2113,0.11257758192431691,0.4016451003617313,0.1955966861502508,0.709819368436299
hsa-mir-4474,0.19378971785679316,0.30816369181956277,0.20741598395870023,0.7093693936350561
hsa-mir-373,0.2248809809249863,0.26012250938787307,0.22324046663444494,0.7082439569473044
hsa-mir-3621,0.09191067301475198,0.3384954417017538,0.2766817270621037,0.7070878417786095
hsa-mir-3132,0.164404389585815,0.2534661036531044,0.2891292313997066,0.7069997246386259
hsa-mir-6731,0.1620355624798356,0.32703169558886264,0.2177940130653499,0.7068612711340481
hsa-mir-3663,0.11698134103368624,0.42185462444888633,0.16780882432747604,0.7066447898100485
hsa-mir-3157,0.16334320522315163,0.2725386114042736,0.2702263269089171,0.7061081435363423
hsa-mir-4635,0.1647942426328198,0.2738707988268843,0.2672936870075114,0.7059587284672155
hsa-mir-2277,0.20766540428530514,0.22782002846653276,0.2704090060380505,0.7058944387898884
hsa-mir-6073,0.24052423208275997,0.309063492911685,0.15613638295703025,0.7057241079514752
hsa-mir-320d-2,0.18140626053901907,0.27351870283285484,0.2507075146634772,0.7056324780353511
hsa-mir-3650,0.11684859031396179,0.20476157938628936,0.3831142379269549,0.7047244076272061
hsa-mir-6844,0.1754248947777589,0.29028810681083533,0.2389440537272155,0.7046570553158098
hsa-mir-1273c,0.07353032271884022,0.3353079137142082,0.29577440240624014,0.7046126388392886
hsa-mir-676,0.1857857725315653,0.21787841669607,0.30068636605309107,0.7043505552807263
hsa-mir-518a-1,0.2339401563597289,0.23016208986326842,0.2399722493626666,0.7040744955856639
hsa-mir-510,0.20370149267158857,0.28995758237175184,0.21041349972781004,0.7040725747711505
hsa-mir-3182,0.2362086806681447,0.2632047084531577,0.20418085888894183,0.7035942480102442
hsa-mir-301b,0.22349397947989588,0.2519070632990544,0.22789974257993284,0.7033007853588831
hsa-mir-659,0.21780199729414498,0.22611644099058284,0.2592981569266228,0.7032165952113506
hsa-mir-6793,0.24554880171853152,0.2475788208234408,0.2100389547527507,0.703166577294723
hsa-mir-4284,0.2909114302983561,0.2576351153180841,0.15409292035168112,0.7026394659681213
hsa-mir-548n,0.09535390094855248,0.3670360653972757,0.24024416174360072,0.7026341280894289
hsa-mir-3657,0.07908754974199314,0.329066901268259,0.292960839158592,0.7011152901688442
hsa-mir-4730,0.21787017915558468,0.2092990264991495,0.27375587473125307,0.7009250803859872
hsa-mir-147b,0.1562511955014141,0.33628516256948554,0.20831466544702648,0.7008510235179262
hsa-mir-146a,0.17802165850628204,0.3399996702514713,0.18268743936509899,0.7007087681228523
hsa-mir-6755,0.21383118216563077,0.25005218299763365,0.2363324543407661,0.7002158195040306
hsa-mir-3198-1,0.14331380124879223,0.3818048222253459,0.17489178998648405,0.7000104134606221
hsa-mir-2115,0.19522067297078913,0.28218765195832923,0.22250487917672856,0.6999132041058469
hsa-mir-3166,0.1883676097813009,0.24181420286226543,0.2696292818920541,0.6998110945356204
hsa-mir-584,0.21759872706179822,0.1936432531271479,0.28841571745599265,0.6996576976449387
hsa-mir-4639,0.09620957499839555,0.3438144086139216,0.25947334032359887,0.699497323935916
hsa-mir-7111,0.19826897761160053,0.32409722650529454,0.17579146725924774,0.6981576713761428
hsa-mir-580,0.2306164717215293,0.2466020947060831,0.22076154751275262,0.697980113940365
hsa-mir-6856,0.16639440805239697,0.27313952839902284,0.2583649007015794,0.6978988371529993
hsa-mir-3074,0.14277028677354608,0.2674325992546935,0.2875420387008052,0.6977449247290448
hsa-mir-135a-2,0.18638438367212506,0.30513036726502435,0.20567923866134707,0.6971939895984964
hsa-mir-4756,0.24954585653060143,0.25411807394812586,0.1930156848078244,0.6966796152865516
hsa-mir-589,0.1972077396783281,0.2665341503176246,0.23218180466598506,0.6959236946619378
hsa-mir-6764,0.23629616378187926,0.20428038347897828,0.25496280828518425,0.6955393555460418
hsa-mir-4681,0.189403747417735,0.2622844360937299,0.24363404873961708,0.6953222322510819
hsa-mir-657,0.17378624475734927,0.21045642957601152,0.3099764320821636,0.6942191064155243
hsa-mir-4538,0.13562463659719684,0.31291960192252755,0.245607743338141,0.6941519818578654
hsa-mir-6510,0.17192147427327986,0.2992944466211266,0.22276556765165442,0.6939814885460609
hsa-mir-508,0.16080988270426483,0.31641091248615877,0.2164952203351368,0.6937160155255604
hsa-mir-1225,0.150674554562841,0.3113769518663916,0.23160068385305665,0.6936521902822892
hsa-mir-548ag-1,0.12856678529948967,0.33426174258070285,0.2297504890230433,0.6925790169032358
hsa-mir-4782,0.09456127459823337,0.3035075528210833,0.29417941215423554,0.6922482395735523
hsa-mir-6848,0.19250753776402552,0.27803821522712474,0.22143195775971283,0.6919777107508631
hsa-mir-513a-2,0.15824867294901057,0.3056040524024213,0.22686998121607088,0.6907227065675028
hsa-mir-6786,0.18130300178620995,0.24219792380120148,0.26698358615340656,0.690484511740818
hsa-mir-222,0.2281012739138067,0.25640720370423886,0.20529305166212414,0.6898015292801697
hsa-mir-4717,0.13281228338684747,0.1869263552537614,0.3698737905798962,0.689612429220505
hsa-mir-4300,0.06592786967872859,0.26923690606166883,0.3544320123698168,0.6895967881102143
hsa-mir-1260a,0.07469484420561494,0.3059341567674282,0.308575038237788,0.6892040392108312
hsa-mir-4645,0.21801990477302904,0.29247506238130905,0.17822879254481588,0.688723759699154
hsa-mir-548p,0.36760585323825407,0.19026980924712086,0.13069245570307955,0.6885681181884544
hsa-mir-6752,0.236703098514675,0.3099571102897744,0.14147029695092064,0.68813050575537
hsa-mir-548ab,0.15546509519590332,0.33545835944174435,0.19714503160244123,0.6880684862400889
hsa-mir-4523,0.11550575323241866,0.303562294711843,0.268235235871157,0.6873032838154187
hsa-mir-6090,0.1702503630989812,0.3543254144376929,0.16259759312456545,0.6871733706612395
hsa-mir-6773,0.1836638454581193,0.2796816298664516,0.22355058191444277,0.6868960572390137
hsa-mir-7-2,0.1975160769641663,0.1881764117761619,0.30088413399194996,0.6865766227322782
hsa-mir-4536-1,0.15961343787452179,0.23098243802185175,0.29592938833725063,0.6865252642336241
hsa-mir-6766,0.19182590457653448,0.2928129632138485,0.20175249113497457,0.6863913589253575
hsa-mir-4478,0.18377091704519385,0.2687918751255908,0.23376457955175656,0.6863273717225412
hsa-mir-3176,0.13039297892765267,0.3120355849494801,0.2438802091105075,0.6863087729876403
hsa-mir-4451,0.15420464996029265,0.26173524865348646,0.2700259605843912,0.6859658591981703
hsa-mir-517c,0.2274241706853371,0.22731607808215382,0.23121436086633693,0.6859546096338278
hsa-mir-518e,0.22907002558005898,0.22644650593359686,0.23011535391061808,0.6856318854242739
hsa-mir-522,0.22863971266946903,0.2272549858599939,0.22939181826422902,0.685286516793692
hsa-mir-5580,0.13272757080842423,0.24450275524808635,0.3077681831808366,0.6849985092373472
hsa-mir-6084,0.11638112924921304,0.3127515299184974,0.2555921771664385,0.6847248363341489
hsa-mir-4418,0.31820906868493765,0.17072915701457936,0.19490124213808765,0.6838394678376046
hsa-mir-642a,0.20995840144618125,0.2787097502165231,0.19467547224907555,0.6833436239117799
hsa-mir-3911,0.16056644992692443,0.2832346936411943,0.23860095427888842,0.6824020978470071
hsa-mir-1243,0.13230073208212179,0.3884360194089968,0.1611909694894517,0.6819277209805702
hsa-mir-518a-2,0.22654224949124338,0.22413131799389155,0.23101964345771536,0.6816932109428503
hsa-mir-548aa-2,0.05294717892818923,0.2966747505426241,0.33206999073315585,0.6816919202039692
hsa-mir-3196,0.2153846173925738,0.21584215515409522,0.24986068712262546,0.6810874596692945
hsa-mir-6775,0.17373637460936306,0.31928122668615416,0.18794156134176326,0.6809591626372804
hsa-mir-1323,0.2267374875301671,0.22577018876927893,0.22798552841639097,0.680493204715837
hsa-mir-4457,0.171055882825513,0.24653864527106814,0.26213693706416835,0.6797314651607496
hsa-mir-4726,0.15906044700191846,0.3112869308545028,0.2073662803836501,0.6777136582400713
hsa-mir-4697,0.18689668647224822,0.27151341195261813,0.21921445554146943,0.6776245539663358
hsa-mir-1237,0.21586692738571797,0.2915884359684105,0.16936290143243865,0.676818264786567
hsa-mir-3925,0.11444575472642932,0.3538732432856894,0.20689021321708245,0.6752092112292012
hsa-mir-4787,0.21766728949889946,0.23844503137909906,0.2188523564245968,0.6749646773025954
hsa-mir-4659a,0.14087901403516867,0.32442333723156175,0.2090468210125163,0.6743491722792467
hsa-mir-600,0.1504182425732024,0.30551576831787014,0.21793561509949877,0.6738696259905713
hsa-mir-3609,0.18495371681886433,0.20623023556797304,0.2826373627000443,0.6738213150868817
hsa-mir-7110,0.18673099234168952,0.25247455089430476,0.23428980858787224,0.6734953518238664
hsa-mir-4510,0.16048662523626406,0.22598555654843558,0.2867333680110474,0.673205549795747
hsa-mir-8089,0.03240737374932514,0.3126386249403218,0.3277573192301101,0.672803317919757
hsa-mir-6805,0.19667480590245326,0.24886485021165908,0.22717790202353527,0.6727175581376477
hsa-mir-4533,0.13962401622144008,0.20764071998165154,0.3253317832587249,0.6725965194618165
hsa-mir-7973-2,0.15585040413336512,0.33261935088849226,0.18372464638608293,0.6721944014079404
hsa-mir-4442,0.16955229941632546,0.24983096926258308,0.2523970479021977,0.6717803165811063
hsa-mir-3937,0.19734679466304517,0.2922921647649171,0.18142054498018856,0.6710595044081509
hsa-mir-4324,0.026441913603928155,0.1381802934316661,0.5056910593807555,0.6703132664163498
hsa-mir-6843,0.15758150447533756,0.26685713154857926,0.244535998822425,0.6689746348463419
hsa-mir-7-3,0.19455478087947742,0.20279417791086357,0.27156582844816535,0.6689147872385064
hsa-mir-99b,0.21367398776183716,0.24485248658397527,0.21004186935787153,0.6685683437036839
hsa-mir-4306,0.13334830793944563,0.2067025514975957,0.3284907656268737,0.668541625063915
hsa-mir-506,0.16375248164474232,0.315945592871457,0.18882973588208296,0.6685278103982824
hsa-mir-7703,0.11306013371052794,0.384200910878379,0.17120947437340517,0.6684705189623121
hsa-mir-4484,0.16017409611562766,0.31310001222967865,0.1946938399413479,0.6679679482866542
hsa-mir-3181,0.26718008077184197,0.161533359191417,0.2390556347941668,0.6677690747574258
hsa-mir-320d-1,0.16865775254798493,0.2726864142022149,0.22612780915017794,0.6674719759003778
hsa-mir-5009,0.19505535905723737,0.311871363128387,0.16033997565785266,0.667266697843477
hsa-mir-521-2,0.22130824667600488,0.21824623996456521,0.22765223316971533,0.6672067198102853
hsa-mir-27b,0.202220269851287,0.26809812265854943,0.19616948398192952,0.6664878764917659
hsa-mir-6838,0.25286139859701773,0.31270682506431124,0.10008886335199556,0.6656570870133245
hsa-mir-1306,0.2169148693955865,0.21757951329535075,0.23045714337191542,0.6649515260628527
hsa-mir-527,0.22029098741767705,0.21783180877112523,0.2260362989751691,0.6641590951639714
hsa-mir-23c,0.06551328164401461,0.41687578707371475,0.1804607789128186,0.662849847630548
hsa-mir-3199-1,0.1925515324465605,0.17765845704024605,0.29218145697162157,0.6623914464584282
hsa-mir-573,0.20795057561576966,0.26497658785391304,0.1887615907177863,0.661688754187469
hsa-mir-7106,0.20512495588841118,0.20645710089395494,0.25000837972040385,0.66159043650277
hsa-mir-4433a,0.1664568243795591,0.23949209811887714,0.2555325013777895,0.6614814238762258
hsa-mir-938,0.21371098246366163,0.22778370228097206,0.21940110953747358,0.6608957942821073
hsa-mir-7976,0.23201691434726748,0.21456221339411155,0.21426578760897144,0.6608449153503505
hsa-mir-4317,0.0641383987646091,0.3445520577853638,0.25213986658729265,0.6608303231372655
hsa-mir-4636,0.1711260006994743,0.2640049699245328,0.22432256081244856,0.6594535314364557
hsa-mir-4785,0.14717433237258615,0.26841830386617166,0.2433091323325922,0.65890176857135
hsa-mir-132,0.16738612611730563,0.27275242205815653,0.21859266826394352,0.6587312164394057
hsa-mir-3943,0.15610327378254382,0.23998268259749506,0.26008811161570117,0.65617406799574
hsa-mir-4422,0.12504046394972068,0.32802575976487375,0.20221295524806204,0.6552791789626564
hsa-mir-1179,0.11665066043497659,0.3176925458859751,0.21938235772167713,0.6537255640426288
hsa-mir-130b,0.18099534391633532,0.23715297903339352,0.23549167560961565,0.6536399985593444
hsa-mir-548ax,0.12327089476255088,0.3307821496188273,0.1995116830734863,0.6535647274548645
hsa-mir-208a,0.06147936849854888,0.26822308047691684,0.3238205884933939,0.6535230374688596
hsa-mir-4435-2,0.13137829939426113,0.3486220540401566,0.17269664847567973,0.6526970019100975
hsa-mir-4424,0.1531563725787483,0.2799252862028688,0.21895632789057598,0.652037986672193
hsa-mir-5008,0.18951992087554795,0.27338208960164745,0.18879793533843198,0.6516999458156274
hsa-mir-122,0.19752351414495284,0.20397857737054706,0.2492697151188616,0.6507718066343615
hsa-mir-6818,0.12988137955013274,0.3340034815888144,0.18687724009587234,0.6507621012348195
hsa-mir-552,0.1694663400043329,0.26381622938141974,0.21743253032678395,0.6507150997125366
hsa-mir-548o,0.21186834152249712,0.23845160653930214,0.19999951987499462,0.6503194679367938
hsa-mir-641,0.16638832925312375,0.21398810083645675,0.26959540927978765,0.6499718393693681
hsa-mir-521-1,0.21595580355476302,0.2155857025258955,0.21673818398685082,0.6482796900675094
hsa-mir-4737,0.13210140975697401,0.21590185711764776,0.30006094736643263,0.6480642142410544
hsa-mir-6785,0.1149181829703366,0.22951844191200968,0.303384785861231,0.6478214107435774
hsa-mir-1297,0.05303017043184178,0.238073806208694,0.35667968085737295,0.6477836574979088
hsa-mir-1248,0.20129733775254205,0.19738982876412725,0.2486531061325289,0.6473402726491981
hsa-mir-4482,0.1962738052594617,0.21370426832284856,0.23733902023155554,0.6473170938138658
hsa-mir-514a-1,0.16385762328808381,0.2691547923797762,0.21324630474036432,0.6462587204082243
hsa-mir-4670,0.16507688393267442,0.2747875447179147,0.20621288335448823,0.6460773120050773
hsa-mir-1290,0.12670786869254314,0.2547522465563451,0.26459931394031777,0.646059429189206
hsa-mir-4771-1,0.1232991134876307,0.2236501543863276,0.2988734277401329,0.6458226956140912
hsa-mir-137,0.195696531108716,0.26392550223778294,0.1856611620072206,0.6452831953537195
hsa-mir-5094,0.18047126312479023,0.25187229142082584,0.21238596501344678,0.6447295195590629
hsa-mir-1283-2,0.21573906553447628,0.2127713489028274,0.21609920888700646,0.6446096233243102
hsa-mir-3147,0.061161043577562316,0.380630710990272,0.20269323922211063,0.644484993789945
hsa-mir-4689,0.19791990041103108,0.17951325767653656,0.2669830984951227,0.6444162565826903
hsa-mir-1913,0.19815239309867969,0.23232178620328398,0.2137584690043617,0.6442326483063253
hsa-mir-887,0.1654340953730312,0.21468359331550477,0.26370483784273197,0.6438225265312679
hsa-mir-4769,0.14461660769574944,0.3043715832329964,0.194332264292078,0.6433204552208238
hsa-mir-548q,0.13078828230473177,0.3341232512997594,0.177516963182195,0.6424284967866862
hsa-mir-95,0.1802218855086326,0.25213547327124375,0.2100430573503126,0.642400416130189
hsa-mir-6790,0.1494646586091995,0.2304609026399152,0.26236011093893685,0.6422856721880515
hsa-mir-4773-1,0.1544280473873418,0.29445059806720647,0.19339152580189134,0.6422701712564396
hsa-mir-5697,0.13081534740374617,0.2823478219619387,0.22888505117538607,0.6420482205410709
hsa-mir-5692c-2,0.05888171389349919,0.37050950564130697,0.21265240205800184,0.642043621592808
hsa-mir-6744,0.2115908051403504,0.2793438689819068,0.1507522822515131,0.6416869563737703
hsa-mir-9-2,0.1253783433566351,0.15329854925520056,0.3629421430252509,0.6416190356370866
hsa-mir-593,0.03766731888367488,0.3507829338323855,0.2527183546956207,0.6411686074116811
hsa-mir-6514,0.1861388836481423,0.23971803682481882,0.21517450823119258,0.6410314287041536
hsa-mir-514a-3,0.1637005842140925,0.2676641430397143,0.20932560568085973,0.6406903329346665
hsa-mir-6861,0.10428330237657092,0.34367061574761465,0.1925295009609616,0.6404834190851472
hsa-mir-6758,0.1691511411317124,0.16373880333603302,0.3075422214057575,0.6404321658735029
hsa-mir-6884,0.10010486739691579,0.2477639276806601,0.2923660435748609,0.6402348386524368
hsa-mir-5011,0.36470386177349134,0.1223387318260952,0.15209090221239221,0.6391334958119788
hsa-mir-3178,0.1543126635430217,0.2081744531279863,0.276589536282389,0.639076652953397
hsa-mir-9-3,0.12529477305587414,0.15156330630125797,0.3621067073339792,0.6389647866911113
hsa-mir-31,0.15127216617575606,0.2406525038265661,0.2468627516089256,0.6387874216112478
hsa-mir-4310,0.02187209236796952,0.285164726897063,0.3316787704296061,0.6387155896946386
hsa-mir-4778,0.18382992933034875,0.1976987648469552,0.25718022341872515,0.6387089175960291
hsa-mir-623,0.15162794536967072,0.1974606732072227,0.28943033641865784,0.6385189549955512
hsa-mir-514a-2,0.16379942991389668,0.27199354341997195,0.20269473840361205,0.6384877117374806
hsa-mir-2117,0.16082831148040508,0.3175024666962924,0.15949985541235573,0.6378306335890531
hsa-mir-9-1,0.12518839373746538,0.15064145487227015,0.36172434696038347,0.6375541955701189
hsa-mir-378i,0.09561811208869954,0.3893893203497314,0.1524029231312905,0.6374103555697215
hsa-mir-6840,0.1092804845908324,0.24853532405795717,0.2792391831623255,0.637054991811115
hsa-mir-874,0.23510204393521225,0.17132303964498366,0.23044250015274856,0.6368675837329445
hsa-mir-6850,0.19020780398223458,0.20886863547438653,0.23726152760280456,0.6363379670594256
hsa-mir-6878,0.09648628984096604,0.35063207150925413,0.1870575111879125,0.6341758725381327
hsa-mir-1255a,0.18476898581751042,0.2552284505618149,0.19399358899146124,0.6339910253707866
hsa-mir-4421,0.12554346572027678,0.2637983535562704,0.24396975356551853,0.6333115728420657
hsa-mir-5588,0.10506873926840486,0.21886220794164554,0.3092109911778967,0.6331419383879471
hsa-mir-5695,0.1469990618485026,0.269196202519544,0.2166040140457379,0.6327992784137845
hsa-mir-6781,0.22104640106299928,0.23807825480575054,0.17247001536415882,0.6315946712329087
hsa-mir-3197,0.06651442385875828,0.26814010096434626,0.29685952096381835,0.6315140457869228
hsa-mir-221,0.18973383785353332,0.28545720998957314,0.15596185177116234,0.6311528996142688
